road_id,length_km,slope_deg,elevation_m,rainfall_24h_mm,rainfall_7d_accum_mm,temp_c,soil_saturation,river_proximity_km,hist_disruptions,satellite_water_proxy,landslide_risk,flood_risk,overall_risk,is_disrupted
RD-DRG-SELA-05,62.0,32.69925767049628,4310.061036254519,32.13,92.86,17.0,0.36,2.87,8,0.209,0.9492,0.4775,0.9468,1
RD-BHK-BMD-03,96.0,28.74851880772311,2387.4532199927053,92.48,404.73,24.8,1.0,0.56,8,0.62,0.992,0.8904,1.0,1
RD-DRG-SELA-05,62.0,35.320370246995886,4151.582882455825,75.05,268.01,28.5,0.943,2.55,9,0.416,0.9851,0.6675,1.0,1
RD-SHL-SIL-08,215.0,19.201221396872555,1468.4037367689189,0.37,1.36,7.1,0.055,0.76,7,0.16,0.7405,0.5999,0.7611,1
RD-SHL-SIL-08,215.0,25.51009890404116,1378.9019505515178,113.35,357.54,18.8,1.0,0.4,9,0.752,1.0,0.9615,1.0,1
RD-SELA-TWG-06,78.0,23.514896780822067,3230.377764926256,39.64,130.51,20.1,0.485,1.9,7,0.268,0.8821,0.5624,0.8862,1
RD-GHY-TEZ-01,178.0,1.0,91.71040459263298,60.41,173.64,31.4,0.629,1.02,1,0.414,0.58,0.9427,0.8953,1
RD-GHY-GTK-12,540.0,21.821473502705445,1649.0560133673282,69.5,183.52,10.9,0.912,0.27,10,0.583,0.9774,1.0,1.0,1
RD-BMD-DRG-04,42.0,12.987263359130209,2119.3611685562673,69.11,255.36,9.4,0.901,1.36,4,0.43,0.9113,0.7893,0.9205,1
RD-BHK-BMD-03,96.0,25.050883396715577,2407.1471281544923,9.12,38.29,28.6,0.428,0.27,7,0.302,0.8428,0.771,0.8719,1
RD-GHY-GTK-12,540.0,20.562062348234065,1674.5886258246376,39.04,194.93,15.1,0.95,0.13,9,0.502,0.9559,0.9743,1.0,1
RD-GHY-TEZ-01,178.0,1.2987702496251794,57.6672680041347,107.81,513.61,22.1,1.0,0.65,2,0.678,0.8188,0.9854,0.9706,1
RD-BMD-DRG-04,42.0,13.276387844496355,2118.370546650674,38.79,122.76,19.2,0.459,0.88,5,0.326,0.8508,0.6715,0.8468,1
RD-TEZ-ITA-11,155.0,6.2275360798340555,293.7784428550428,19.57,74.92,8.7,0.3,1.51,1,0.191,0.4786,0.6317,0.6043,0
RD-TEZ-BHK-02,54.0,9.075307092647636,235.3880698581128,29.32,131.79,17.9,0.739,0.05,6,0.5,0.7694,1.0,1.0,1
RD-GHY-ITA-09,320.0,11.763182793245283,297.5126972160417,0.09,0.3,6.6,0.051,1.23,2,0.116,0.4609,0.5762,0.5576,0
RD-TEZ-ITA-11,155.0,6.526435491629768,292.6071318930101,1.18,5.42,4.8,0.068,1.45,2,0.108,0.3604,0.5063,0.4797,0
RD-SELA-TWG-06,78.0,28.40773392164804,3151.364360586115,31.07,149.16,12.2,0.547,2.19,7,0.219,0.8882,0.5359,0.8884,1
RD-GHY-SHL-07,98.0,14.946446823046081,1681.6790513822393,19.31,86.26,10.5,0.338,2.78,4,0.151,0.6434,0.4541,0.6087,0
RD-GHY-GTK-12,540.0,19.378564680998544,1678.777305618895,81.16,227.66,4.3,0.809,0.57,7,0.566,0.9995,0.8999,1.0,1
RD-GHY-SHL-07,98.0,17.33324644603681,1535.7778117395053,185.0,924.84,8.2,1.0,3.22,4,0.917,0.9819,0.9649,0.9948,1
RD-TEZ-BHK-02,54.0,18.200807256819555,252.38196658725977,51.84,195.93,28.3,0.953,0.28,5,0.498,0.8862,0.96,0.9786,1
RD-BHK-BMD-03,96.0,25.348689518737547,2534.9190033812874,184.87,718.61,23.9,1.0,0.15,7,1.0,0.9691,1.0,1.0,1
RD-GHY-ITA-09,320.0,7.830749069162803,267.30188811920715,261.39,748.88,16.8,1.0,1.36,2,1.0,0.9759,0.9504,0.9967,1
RD-TEZ-ITA-11,155.0,5.541716793938824,301.111770467924,98.48,461.15,27.4,1.0,1.36,2,0.567,0.8331,0.8665,0.8668,1
RD-TEZ-ITA-11,155.0,4.0310886664486745,328.5922285492138,14.22,66.2,27.7,0.271,1.58,2,0.163,0.4591,0.6278,0.5989,0
RD-GHY-SHL-07,98.0,15.829143392861477,1610.306777999865,2.51,9.05,8.5,0.08,2.84,2,0.072,0.4704,0.3147,0.44,0
RD-GHY-GTK-12,540.0,17.12425043490579,1649.4209443437676,221.49,867.61,8.7,1.0,0.13,9,1.0,0.9897,0.9823,1.0,1
RD-SHL-SIL-08,215.0,27.678579884606986,1404.0172359253581,27.98,111.79,4.1,0.423,0.65,7,0.304,0.8479,0.7621,0.8827,1
RD-SHL-SIL-08,215.0,15.008406216173247,1431.8727323470823,105.04,426.4,15.4,1.0,0.35,9,0.725,0.9547,0.9947,1.0,1
RD-GHY-SHL-07,98.0,9.124063307498208,1672.9351871055621,120.16,489.39,29.2,1.0,3.12,4,0.616,0.8948,0.8147,0.8879,1
RD-BHK-BMD-03,96.0,25.874041140930647,2474.0256108107615,11.26,37.63,18.4,0.425,0.05,6,0.416,0.8426,0.9421,0.9778,1
RD-BHK-BMD-03,96.0,27.264692708284976,2438.660079472372,123.47,486.66,13.3,1.0,0.69,8,0.744,0.9819,0.9214,1.0,1
RD-TEZ-BHK-02,54.0,11.362225429040645,229.95292446173772,24.95,94.82,25.7,0.366,0.62,4,0.295,0.7079,0.8596,0.8569,1
RD-GHY-GTK-12,540.0,22.17520706893098,1622.0757419679396,100.09,464.93,15.3,1.0,0.2,9,0.754,0.9739,0.9734,1.0,1
RD-GHY-SHL-07,98.0,15.235494804979906,1620.07047777455,136.46,527.57,6.7,1.0,3.09,4,0.693,0.9322,0.8711,0.9321,1
RD-GHY-GTK-12,540.0,28.874165048504427,1609.7341677992924,18.39,88.04,9.8,0.593,0.19,8,0.374,0.8865,0.8996,0.9442,1
RD-TEZ-BHK-02,54.0,13.858480645408493,235.9617215560474,38.79,124.04,10.9,0.713,0.29,5,0.435,0.8238,0.9615,0.9711,1
RD-GHY-ITA-09,320.0,6.664810065059229,330.40207296163527,30.19,136.56,7.3,0.505,1.35,3,0.249,0.6729,0.7386,0.7304,1
RD-BMD-DRG-04,42.0,14.66044888374683,2140.78533519996,134.51,346.42,23.1,1.0,1.02,6,0.76,0.9655,0.8898,0.9875,1
RD-GHY-NAG-10,345.0,16.52589954757745,1483.607812383097,54.46,260.36,17.6,0.918,0.93,7,0.394,0.9662,0.7476,0.9816,1
RD-BHK-BMD-03,96.0,30.227978480355958,2418.3154299916605,192.87,582.3,28.1,1.0,0.9,7,1.0,0.9807,0.9405,1.0,1
RD-BHK-BMD-03,96.0,28.876302726252295,2384.946131007409,33.67,96.34,15.4,0.621,0.48,8,0.361,0.8896,0.7119,0.9092,1
RD-DRG-SELA-05,62.0,34.02598843225817,4224.269498054997,11.56,49.97,27.9,0.217,2.2,7,0.128,0.8678,0.3955,0.8611,1
RD-BHK-BMD-03,96.0,29.868415902666634,2476.053606417053,6.56,31.82,16.7,0.156,0.53,8,0.225,0.9097,0.6564,0.9208,1
RD-GHY-NAG-10,345.0,19.923413661855644,1535.062132246453,128.62,368.52,17.3,1.0,1.06,9,0.728,0.9729,0.8864,1.0,1
RD-GHY-TEZ-01,178.0,6.583387364536295,158.82465498028895,65.16,237.59,14.1,0.842,0.81,1,0.457,0.7045,0.9087,0.8804,1
RD-GHY-ITA-09,320.0,11.209552640614978,360.8660759987323,58.07,279.59,22.7,0.982,0.63,6,0.448,0.8409,0.9267,0.9326,1
RD-TEZ-ITA-11,155.0,5.625283895307574,250.8519802096652,15.78,76.97,20.6,0.307,1.56,3,0.171,0.4872,0.6674,0.6381,0
RD-BMD-DRG-04,42.0,18.01715114749409,2039.9942528529944,15.41,56.41,12.3,0.238,1.12,4,0.195,0.6177,0.4503,0.6048,0
RD-SHL-SIL-08,215.0,24.973605656966573,1362.3150314218478,181.15,896.32,14.6,1.0,0.21,6,1.0,0.9812,0.9941,1.0,1
RD-GHY-SHL-07,98.0,16.485661595952568,1640.2357186641648,3.03,8.82,13.7,0.079,3.09,3,0.07,0.5314,0.3292,0.496,0
RD-DRG-SELA-05,62.0,30.064070184343823,4199.602976908416,119.4,459.12,17.6,1.0,2.54,7,0.623,1.0,0.8271,1.0,1
RD-SELA-TWG-06,78.0,24.101854968788782,3148.1441590000186,3.22,9.48,18.5,0.082,1.73,7,0.105,0.7472,0.3521,0.7366,1
RD-SELA-TWG-06,78.0,23.64446168434987,3245.515348126319,32.93,85.99,15.6,0.337,1.65,8,0.247,0.8744,0.558,0.8784,1
RD-BMD-DRG-04,42.0,10.75748353932225,2083.4207029592403,3.42,16.7,18.0,0.106,1.05,5,0.145,0.5532,0.4958,0.5494,0
RD-GHY-TEZ-01,178.0,5.615282054172848,82.21093305417185,112.35,499.34,13.3,1.0,0.48,1,0.728,0.8151,1.0,0.9843,1
RD-GHY-TEZ-01,178.0,7.896645445380793,20.603477473793816,130.41,610.45,18.3,1.0,0.55,0,0.8,0.823,0.981,0.9669,1
RD-GHY-GTK-12,540.0,19.709257078503697,1608.463095854744,2.36,9.08,17.6,0.33,0.05,8,0.375,0.8222,0.942,0.9769,1
RD-DRG-SELA-05,62.0,30.80379667850111,4104.770111611828,78.74,242.33,31.8,0.858,2.56,9,0.433,1.0,0.7084,1.0,1
RD-GHY-NAG-10,345.0,18.30564912476397,1490.7353133308657,187.4,730.77,6.3,1.0,0.99,6,1.0,1.0,0.9885,1.0,1
RD-BHK-BMD-03,96.0,22.080743691682727,2408.1026055901143,7.67,26.44,22.9,0.388,0.11,7,0.363,0.8706,0.957,0.9965,1
RD-SHL-SIL-08,215.0,24.322640825531717,1407.478642124574,38.29,98.22,30.9,0.627,0.49,8,0.38,0.9377,0.8626,0.9834,1
RD-DRG-SELA-05,62.0,29.06822900811538,4175.162333982409,218.06,829.36,26.0,1.0,2.69,7,1.0,1.0,1.0,1.0,1
RD-TEZ-ITA-11,155.0,2.990383825590076,270.19898057929754,188.75,500.68,9.1,1.0,1.57,1,0.978,0.9616,1.0,1.0,1
RD-GHY-ITA-09,320.0,2.1995093031560486,395.25950180465924,10.14,26.36,15.4,0.138,1.08,4,0.174,0.42,0.6521,0.6234,0
RD-BHK-BMD-03,96.0,27.93047251535108,2395.4740506314542,11.78,29.52,6.3,0.398,0.33,8,0.297,0.8729,0.8017,0.905,1
RD-GHY-GTK-12,540.0,25.090274196756727,1589.1924390320041,17.71,87.8,4.3,0.593,0.33,8,0.323,0.8743,0.9082,0.9511,1
RD-GHY-GTK-12,540.0,18.672954071047943,1594.5314571530926,150.16,620.86,31.5,1.0,0.51,7,0.899,0.969,0.9776,1.0,1
RD-GHY-ITA-09,320.0,11.42361848920476,359.0569471832307,26.12,130.44,30.1,0.485,1.27,7,0.235,0.7106,0.7411,0.737,1
RD-BMD-DRG-04,42.0,18.841219134383728,2102.822229021339,42.95,137.1,23.0,0.507,1.39,5,0.306,0.8755,0.5735,0.8575,1
RD-BMD-DRG-04,42.0,17.608032565996528,2109.0727562901106,81.65,270.76,9.0,0.953,1.19,6,0.5,0.9284,0.7644,0.9336,1
RD-TEZ-BHK-02,54.0,9.679003626796874,235.57748037851474,23.09,99.32,20.3,0.631,0.11,3,0.435,0.7169,1.0,0.9925,1
RD-BHK-BMD-03,96.0,27.89359640512472,2464.7287854320284,82.22,389.3,8.7,1.0,0.63,9,0.561,0.9667,0.8801,1.0,1
RD-GHY-NAG-10,345.0,19.743016522718122,1475.287344415706,249.69,1037.14,33.3,1.0,0.91,8,1.0,0.9561,1.0,1.0,1
RD-GHY-NAG-10,345.0,22.970323108568905,1553.07266685748,21.39,77.53,16.8,0.308,1.08,8,0.226,0.8458,0.6087,0.8481,1
RD-TEZ-ITA-11,155.0,3.833271688538897,311.30121085404977,54.03,204.13,7.7,0.73,1.38,1,0.359,0.67,0.7836,0.7668,1
RD-BMD-DRG-04,42.0,13.933830863313903,2056.2508482402664,39.22,160.68,7.9,0.586,1.46,5,0.285,0.775,0.6243,0.7693,1
RD-TEZ-BHK-02,54.0,6.54112491887321,323.2995274973984,146.27,383.54,25.1,1.0,0.3,3,0.932,0.8979,0.9717,0.9918,1
RD-GHY-ITA-09,320.0,8.190088840827423,311.10536723706906,52.48,143.01,30.7,0.527,1.08,3,0.372,0.7298,0.7769,0.7734,1
RD-DRG-SELA-05,62.0,30.371314073171618,4128.240696296987,21.86,84.51,20.0,0.332,2.66,9,0.165,0.944,0.4121,0.9328,1
RD-BMD-DRG-04,42.0,16.039153359623793,2066.991334307422,41.62,171.56,8.6,0.622,0.93,5,0.334,0.8055,0.654,0.8017,1
RD-BHK-BMD-03,96.0,27.633129447723938,2494.8624416480047,222.99,1055.84,25.7,1.0,0.37,6,1.0,0.9502,1.0,1.0,1
RD-BMD-DRG-04,42.0,16.14552588909546,2029.3558592410186,1.38,5.58,11.0,0.069,1.34,5,0.115,0.581,0.3957,0.5664,0
RD-GHY-GTK-12,540.0,23.443275273789464,1678.9989681588884,56.23,189.99,9.6,0.933,0.05,9,0.626,0.9349,0.9984,1.0,1
RD-GHY-ITA-09,320.0,8.22771978142186,296.457237683911,8.4,28.87,12.5,0.146,1.25,4,0.154,0.5311,0.5749,0.5625,0
RD-SELA-TWG-06,78.0,29.62076023230711,3188.5055339151027,48.48,189.32,23.2,0.681,1.86,7,0.311,0.9145,0.5859,0.9197,1
RD-GHY-GTK-12,540.0,17.220799736520053,1633.4689955401482,135.9,665.42,26.7,1.0,0.35,8,0.869,0.9779,0.9723,1.0,1
RD-GHY-SHL-07,98.0,10.94096558610025,1498.7091173079498,135.5,399.27,5.7,1.0,2.96,2,0.69,0.9657,0.8491,0.9618,1
RD-GHY-SHL-07,98.0,14.864707483660123,1535.9910440323358,38.0,109.0,12.4,0.413,2.64,4,0.241,0.6849,0.46,0.6475,0
RD-GHY-ITA-09,320.0,8.76778164877136,340.5296597188615,7.03,20.0,29.7,0.117,1.23,3,0.148,0.5181,0.583,0.5689,0
RD-BHK-BMD-03,96.0,25.051880410438937,2487.9946348363283,94.35,360.8,32.9,1.0,0.05,6,0.804,0.941,1.0,1.0,1
RD-GHY-GTK-12,540.0,21.45640937172658,1578.3237532460892,30.23,120.34,25.3,0.701,0.05,10,0.505,0.9082,1.0,1.0,1
RD-DRG-SELA-05,62.0,27.009930837329726,4152.403881337923,193.19,661.56,23.5,1.0,2.43,8,0.97,0.974,0.984,1.0,1
RD-GHY-NAG-10,345.0,18.950950741103256,1566.649861808131,148.32,655.23,30.5,1.0,0.97,6,0.828,0.9133,0.9326,0.9725,1
RD-GHY-GTK-12,540.0,17.05419068351655,1640.0204260788778,84.9,223.03,16.6,1.0,0.22,8,0.674,0.956,0.9526,1.0,1
RD-GHY-SHL-07,98.0,9.837959449584021,1599.5582126929523,20.83,99.74,7.8,0.382,2.95,3,0.155,0.549,0.4175,0.519,0
RD-GHY-ITA-09,320.0,9.926992056670098,398.53177160844984,5.64,16.46,16.6,0.105,0.99,3,0.16,0.5105,0.6641,0.6433,0
RD-TEZ-BHK-02,54.0,14.071401199516407,245.19424838351864,127.92,350.89,20.3,1.0,0.08,5,0.943,1.0,0.9551,1.0,1
RD-GHY-ITA-09,320.0,10.674431794848202,369.36891605606866,89.38,319.05,8.5,1.0,0.91,3,0.558,0.8352,0.9259,0.931,1
RD-GHY-SHL-07,98.0,10.186315109658569,1537.006597843012,5.5,22.79,4.2,0.126,3.11,3,0.081,0.4555,0.2999,0.4257,0
RD-DRG-SELA-05,62.0,29.341187781684187,4218.2945280446065,175.99,551.52,14.0,1.0,2.68,7,0.884,1.0,0.9286,1.0,1
RD-GHY-TEZ-01,178.0,9.588363428842124,105.39025522723912,126.67,438.91,33.2,1.0,0.56,1,0.779,0.8748,1.0,0.9932,1
RD-BMD-DRG-04,42.0,18.469713055814076,2094.598071255032,23.58,85.61,17.9,0.335,1.12,4,0.233,0.7369,0.4933,0.7189,1
RD-GHY-TEZ-01,178.0,2.6128853344241296,54.23519069280259,76.56,270.54,19.9,1.0,0.34,0,0.595,0.7081,1.0,0.9682,1
RD-GHY-ITA-09,320.0,7.340366963477483,400.65493377221065,4.32,11.0,7.6,0.087,1.23,2,0.136,0.4496,0.6029,0.5811,0
RD-GHY-GTK-12,540.0,24.522456293012855,1743.3419056448593,25.55,80.08,15.2,0.567,0.17,8,0.416,0.9494,0.965,1.0,1
RD-DRG-SELA-05,62.0,29.50684132243792,4152.706844453145,28.68,111.55,21.2,0.422,2.33,8,0.205,1.0,0.4523,0.9899,1
RD-BMD-DRG-04,42.0,14.204194558224124,2125.959849026755,100.15,311.91,17.2,1.0,1.19,5,0.586,0.9653,0.8779,0.9856,1
RD-DRG-SELA-05,62.0,34.65588416688719,4106.828133775446,44.41,122.24,12.7,0.457,2.27,8,0.28,0.9499,0.5806,0.9622,1
RD-BHK-BMD-03,96.0,31.087872459237747,2539.637369892087,93.78,257.33,17.8,0.908,0.56,6,0.627,0.999,0.8661,1.0,1
RD-GHY-ITA-09,320.0,3.083349011979111,332.38981344507715,179.34,806.69,5.1,1.0,1.06,4,0.965,0.8775,0.9938,1.0,1
RD-GHY-TEZ-01,178.0,3.854619669131526,131.46346248712746,2.3,10.16,21.1,0.084,0.87,0,0.157,0.2818,0.7579,0.6882,1
RD-DRG-SELA-05,62.0,26.380403609135904,4180.163299946739,25.95,100.47,10.4,0.385,2.59,7,0.186,0.9132,0.4116,0.9046,1
RD-DRG-SELA-05,62.0,29.863221382603044,4093.775954602239,16.75,65.18,7.6,0.267,2.24,8,0.151,0.9183,0.373,0.9039,1
RD-GHY-TEZ-01,178.0,7.931426040653033,34.27939461287935,62.73,301.57,9.6,1.0,0.79,2,0.447,0.703,0.9195,0.8905,1
RD-BMD-DRG-04,42.0,17.77566255272531,2086.1896873396113,12.81,42.4,8.7,0.191,0.96,6,0.196,0.6819,0.539,0.6728,1
RD-BMD-DRG-04,42.0,13.727263891426203,2094.9517920187704,50.87,248.01,30.7,0.877,1.02,6,0.369,0.8654,0.6219,0.8543,1
RD-GHY-TEZ-01,178.0,2.4514553176244993,172.2334310784895,18.66,67.91,15.1,0.276,0.56,3,0.275,0.4186,0.8425,0.781,1
RD-TEZ-ITA-11,155.0,1.2640075968523021,345.00020426614316,30.31,150.94,32.7,0.553,1.57,2,0.238,0.522,0.6936,0.6658,1
RD-SELA-TWG-06,78.0,25.903767715682967,3223.105311714451,98.97,286.05,17.7,1.0,2.08,7,0.539,0.9919,0.7932,1.0,1
RD-GHY-GTK-12,540.0,22.667207444406117,1658.112793728587,68.77,188.41,21.3,0.928,0.05,9,0.685,0.9841,1.0,1.0,1
RD-DRG-SELA-05,62.0,33.753062646619895,4129.729875217935,29.12,123.15,20.1,0.46,2.6,9,0.2,0.9472,0.4332,0.9387,1
RD-GHY-SHL-07,98.0,13.397148447003527,1528.6224853822612,5.12,25.22,13.5,0.134,3.02,3,0.081,0.5146,0.3622,0.4833,0
RD-DRG-SELA-05,62.0,34.13637758891578,4187.044737479134,6.82,29.89,17.6,0.15,2.35,9,0.102,0.8504,0.3209,0.8357,1
RD-GHY-TEZ-01,178.0,1.0,33.99339952886882,24.37,76.67,11.1,0.306,0.88,2,0.259,0.3817,0.8936,0.8227,1
RD-GHY-TEZ-01,178.0,5.729035388567732,85.83257385739778,171.27,847.4,28.0,1.0,0.8,1,0.953,0.8866,0.9961,0.9912,1
RD-BMD-DRG-04,42.0,15.312635338578627,2035.0293545914326,18.99,78.28,23.5,0.311,1.24,5,0.204,0.7003,0.52,0.6879,1
RD-DRG-SELA-05,62.0,31.818107367127592,4064.4299777266947,124.88,543.23,25.6,1.0,2.65,7,0.646,0.9629,0.8304,1.0,1
RD-GHY-TEZ-01,178.0,1.0,120.47994291580659,3.26,9.48,5.5,0.082,1.23,2,0.131,0.3291,0.7059,0.6468,0
RD-GHY-NAG-10,345.0,15.174818273869937,1559.4315753644987,203.12,549.78,8.9,1.0,1.04,9,1.0,1.0,0.9835,1.0,1
RD-GHY-GTK-12,540.0,20.463925660070238,1713.5663359201462,31.66,155.17,23.5,0.567,0.77,7,0.306,0.8622,0.7497,0.8899,1
RD-TEZ-ITA-11,155.0,6.773276335807355,335.2312549566943,1.89,6.3,23.4,0.071,1.48,2,0.11,0.378,0.5934,0.56,0
RD-TEZ-ITA-11,155.0,1.0,413.19761978006085,1.08,3.7,20.8,0.062,1.35,1,0.113,0.2938,0.5154,0.4828,0
RD-GHY-ITA-09,320.0,5.458046270019382,400.2228211989794,92.11,250.28,16.1,0.884,1.1,3,0.555,0.8385,0.8946,0.9009,1
RD-SHL-SIL-08,215.0,16.312872428365942,1446.1466886081946,141.01,611.02,25.1,1.0,0.41,7,0.878,1.0,0.9536,1.0,1
RD-DRG-SELA-05,62.0,29.793819190560804,4168.696461521121,164.37,790.34,8.4,1.0,3.02,7,0.824,0.9828,0.9141,1.0,1
RD-TEZ-ITA-11,155.0,12.884893459412861,403.6464777729005,8.87,22.5,8.7,0.125,1.71,2,0.132,0.4665,0.574,0.55,0
RD-GHY-SHL-07,98.0,16.27867778271593,1615.9533537040193,131.11,482.03,19.6,1.0,2.69,3,0.675,0.9066,0.8531,0.9046,1
RD-BMD-DRG-04,42.0,13.80726955879358,2023.7502054177746,13.86,39.07,25.2,0.18,1.4,7,0.17,0.6821,0.4605,0.6649,1
RD-GHY-SHL-07,98.0,14.998177351101749,1621.548262783819,51.58,246.37,7.7,0.871,3.08,2,0.296,0.7813,0.5668,0.7485,1
RD-SHL-SIL-08,215.0,20.99077533971327,1411.7509234842812,154.83,677.28,8.4,1.0,0.19,6,1.0,0.991,0.9647,1.0,1
RD-BHK-BMD-03,96.0,24.853505758994952,2383.226124461222,58.42,266.24,17.2,1.0,0.13,6,0.591,0.9562,0.971,1.0,1
RD-BHK-BMD-03,96.0,28.566112147991188,2491.991464364017,183.35,866.74,12.0,1.0,0.38,7,1.0,0.9728,0.9688,1.0,1
RD-SHL-SIL-08,215.0,20.413702340489202,1368.3106125842046,177.83,544.22,30.1,1.0,0.37,8,1.0,0.9896,0.9622,1.0,1
RD-BHK-BMD-03,96.0,26.233199345605843,2509.630075822526,34.83,156.25,5.0,0.821,0.48,8,0.366,0.9009,0.7586,0.9263,1
RD-GHY-TEZ-01,178.0,4.478546906888675,129.93703746347072,194.97,630.8,15.6,1.0,0.56,1,1.0,0.9637,0.9705,0.9773,1
RD-BHK-BMD-03,96.0,29.737024023256048,2363.970980038311,74.04,211.65,21.2,1.0,0.43,6,0.561,0.946,0.8336,0.9804,1
RD-TEZ-ITA-11,155.0,4.18840508506748,330.64057524232487,22.76,73.9,31.4,0.296,1.7,3,0.197,0.5003,0.6236,0.5988,0
RD-TEZ-BHK-02,54.0,15.296259046019232,181.4404613693241,168.31,428.9,5.9,1.0,0.43,6,1.0,1.0,0.9392,1.0,1
RD-GHY-SHL-07,98.0,20.54461167559113,1547.5396144807576,178.7,478.74,10.1,1.0,2.9,4,0.893,0.9741,0.9869,1.0,1
RD-TEZ-ITA-11,155.0,7.183184200225157,333.0355874825339,10.64,51.59,8.1,0.222,1.59,2,0.145,0.4393,0.6136,0.584,0
RD-TEZ-BHK-02,54.0,13.409974796925354,277.65295345098383,47.91,225.76,11.3,1.0,0.33,4,0.465,0.8619,0.9615,0.9766,1
RD-BHK-BMD-03,96.0,32.70764238675814,2465.6688446721364,2.22,6.55,4.4,0.322,0.29,6,0.263,0.8494,0.7214,0.8719,1
RD-GHY-TEZ-01,178.0,1.621592491278748,85.23518204984326,97.22,322.52,27.5,1.0,0.77,0,0.611,0.7217,0.9559,0.928,1
RD-GHY-SHL-07,98.0,22.822934377840287,1577.507915418607,42.44,125.78,21.8,0.469,2.84,3,0.258,0.7631,0.5414,0.7286,1
RD-TEZ-BHK-02,54.0,10.09253476148087,297.7530740576223,7.47,35.24,14.8,0.417,0.39,3,0.259,0.5761,0.8231,0.8058,1
RD-TEZ-ITA-11,155.0,8.950538581087413,330.3802084633848,0.68,2.22,27.5,0.057,1.72,1,0.093,0.4124,0.5437,0.5178,0
RD-BHK-BMD-03,96.0,22.421446494044442,2469.098619978742,119.55,460.17,30.6,1.0,0.4,7,0.781,1.0,0.9975,1.0,1
RD-TEZ-BHK-02,54.0,14.184427955470289,282.4862828422391,2.25,7.28,7.3,0.324,0.05,4,0.374,0.6542,1.0,0.9831,1
RD-TEZ-ITA-11,155.0,6.038110180653154,260.15224612017573,72.33,288.89,12.4,1.0,1.71,4,0.428,0.8034,0.8239,0.8216,1
RD-GHY-TEZ-01,178.0,6.439131638241621,85.14354509070651,158.8,706.04,4.1,1.0,0.88,1,0.886,0.8379,1.0,0.9877,1
RD-TEZ-BHK-02,54.0,13.801055038871775,341.91825865333203,11.46,39.08,9.4,0.43,0.15,4,0.36,0.6863,0.8865,0.8798,1
RD-SELA-TWG-06,78.0,31.036920873358163,3128.274886693118,20.9,68.73,25.8,0.279,1.78,8,0.185,0.8663,0.4219,0.8532,1
RD-TEZ-BHK-02,54.0,11.766722072289724,276.67361337952843,98.64,313.59,11.9,1.0,0.05,6,0.824,0.8986,1.0,1.0,1
RD-SHL-SIL-08,215.0,21.855148034056473,1387.6717906174235,5.78,21.08,8.4,0.12,0.54,7,0.22,0.7465,0.7398,0.7824,1
RD-SHL-SIL-08,215.0,23.997222533648923,1416.708573470726,81.76,215.26,23.5,1.0,0.33,7,0.623,0.936,1.0,1.0,1
RD-DRG-SELA-05,62.0,29.152399930039493,4183.919476634082,0.3,0.76,25.5,0.053,2.58,7,0.066,0.83,0.3257,0.818,1
RD-BHK-BMD-03,96.0,26.426953333963162,2472.3995501833347,131.58,509.49,13.9,1.0,0.52,6,0.811,1.0,1.0,1.0,1
RD-GHY-ITA-09,320.0,14.905597569309696,328.88744314173783,44.02,145.48,29.8,0.535,1.12,5,0.329,0.7376,0.797,0.7936,1
RD-TEZ-ITA-11,155.0,2.976503842954165,290.93061017316757,32.18,120.76,4.8,0.453,1.22,4,0.266,0.5494,0.7634,0.7338,1
RD-GHY-TEZ-01,178.0,8.500167214945318,87.95007069667375,27.07,86.66,6.3,0.339,0.74,2,0.288,0.565,0.8485,0.8051,1
RD-TEZ-BHK-02,54.0,4.828101992263166,285.2124824037206,60.63,256.09,28.2,1.0,0.36,5,0.515,0.8489,0.9942,1.0,1
RD-TEZ-BHK-02,54.0,16.65166058703012,155.58513311511257,49.0,192.6,9.9,0.942,0.34,3,0.468,0.8534,0.9449,0.9591,1
RD-GHY-SHL-07,98.0,19.012708912400512,1560.7056257234972,121.69,557.58,4.0,1.0,3.13,5,0.623,0.8711,0.8431,0.8686,1
RD-BMD-DRG-04,42.0,17.241805695438945,2066.3639384077665,194.48,587.24,31.9,1.0,1.37,6,1.0,0.9978,0.9892,1.0,1
RD-GHY-SHL-07,98.0,17.503725615988905,1578.0603471760076,8.75,36.51,33.1,0.172,3.06,2,0.097,0.5285,0.3423,0.4944,0
RD-SELA-TWG-06,78.0,21.910183620729157,3165.313384857664,48.61,187.95,31.9,0.677,1.87,7,0.311,0.8959,0.5906,0.9029,1
RD-BMD-DRG-04,42.0,13.167303537744356,2096.0672102032286,229.51,764.36,18.9,1.0,0.96,7,1.0,0.9861,1.0,1.0,1
RD-TEZ-ITA-11,155.0,5.832106574044328,446.53160466531165,59.92,239.62,33.3,0.849,1.47,1,0.381,0.7492,0.7423,0.7422,1
RD-GHY-GTK-12,540.0,19.92170939921649,1643.7951586555116,32.21,110.3,7.4,0.668,0.05,8,0.514,0.9327,1.0,1.0,1
RD-TEZ-BHK-02,54.0,17.652614275744387,353.51124812275077,23.68,88.08,28.6,0.594,0.05,4,0.474,0.7669,1.0,1.0,1
RD-TEZ-BHK-02,54.0,13.96482245365505,273.0992265888746,170.61,555.77,10.2,1.0,0.24,3,1.0,0.9503,1.0,1.0,1
